017
num-fields|65
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
90|2|287|74|88|794|983|188|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1187.0000|78.0000|53.0000|68.6944|410.6762|213.1086|76.0139|44.3262|3105.7595|62.8838|134.4536|88.7210|117.4308|63.0036|751.2500|381.6077|130.5661|18.8185|154982.0000|11.2688|33.3720|1.9686|48.1180|31.5620|0.0210|0.1294|0.3917|0.0000|3037.0000|1191.0000|3117.5967|-90.0000|25.0000|136.8071|132.7127|123.9688|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:52.149|Dag_20230314_1m_4x-01_ast_images_000001.tif|4320D9F5-C402-44A5-9FCC-B79BBDFD588B
91|78|287|65|78|933|595|239|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|495.0000|68.0000|48.0000|57.1389|256.8528|176.1610|56.1212|47.5548|1115.8318|37.6925|116.1606|79.5746|96.2923|37.7851|469.8608|314.0195|106.6323|25.5638|52783.0000|10.5634|31.1537|1.4963|167.5259|40.0620|0.0000|0.3470|0.2339|0.0000|1991.5000|497.0000|1121.3260|-90.0000|35.0000|113.6364|107.0182|103.2283|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:00.655|Dag_20230314_1m_4x-01_ast_images_000001.tif|CB5C8863-96A9-411B-8979-8BE2D6E5679B
92|145|287|70|80|265|1759|40|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|951.0000|76.0000|60.0000|69.7778|484.7422|216.0711|63.3781|53.6516|2412.4986|55.4228|130.7950|101.5262|119.4127|55.7233|886.7389|387.0270|109.4658|25.7234|104102.0000|19.4778|59.1745|2.2912|163.3659|6.8750|0.0541|0.1729|0.3545|0.0000|3358.5000|960.0000|2438.7301|-70.0000|0.0000|113.9958|110.0326|106.6141|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:27.468|Dag_20230314_1m_4x-01_ast_images_000001.tif|10C580C7-5329-4001-9E9D-6D05964E1B58
93|217|287|45|81|357|1362|189|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|728.0000|76.0000|27.0000|53.1944|282.0488|164.0785|69.2220|20.6703|1769.2056|47.4618|130.7950|41.1593|89.0767|47.5383|515.9519|291.9170|104.6854|30.7959|76211.0000|8.6719|25.2040|1.7675|152.3205|31.7340|0.0000|0.3584|0.3562|0.0000|1351.5000|730.0000|1774.9097|-70.0000|20.0000|107.5865|104.7349|103.4396|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:52.317|Dag_20230314_1m_4x-01_ast_images_000001.tif|D5EE63B7-8BDA-4B60-909E-918892C06372
94|264|287|50|63|275|1124|54|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|571.0000|65.0000|37.0000|49.1667|215.7229|151.2742|59.4757|34.7148|1326.1939|41.0921|110.6726|59.4522|81.7088|41.1784|394.6219|268.4940|129.9737|17.7641|74215.0000|6.4629|18.2490|1.4698|66.1038|9.2190|0.0308|0.1234|0.3077|0.0000|1357.0000|573.0000|1331.7706|50.0000|-65.0000|135.1576|131.4448|125.1524|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:29.802|Dag_20230314_1m_4x-01_ast_images_000001.tif|638B8D5D-8A11-40FB-AC8E-0EA1DAB4C6A1
95|316|287|53|82|628|41|102|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|463.0000|73.0000|38.0000|58.3056|315.4630|179.8359|66.9985|39.1117|1028.2640|36.1832|125.3070|61.2815|98.4266|36.1832|577.0765|320.7420|112.9935|22.9976|52316.0000|17.1043|51.7155|1.7992|165.2697|17.2190|0.0000|0.1974|0.1959|0.0000|1902.5000|463.0000|1028.2640|-80.0000|10.0000|117.7862|110.8985|115.2311|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:37.806|Dag_20230314_1m_4x-01_ast_images_000001.tif|07C3FC04-C5BE-4BA7-AE5F-974E92D3D7DA
96|371|287|40|77|334|1309|123|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|356.0000|73.0000|10.0000|49.1111|168.0244|151.2311|81.1739|7.6341|740.9217|30.7143|125.3070|10.0611|81.6071|30.8236|307.3670|268.4152|107.3258|28.2227|38208.0000|6.2756|17.6586|1.1451|170.5903|20.7190|0.0000|0.3531|0.1371|0.0000|480.0000|358.0000|746.2017|-65.0000|20.0000|111.6404|107.7388|104.8848|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:41.310|Dag_20230314_1m_4x-01_ast_images_000001.tif|A4598551-8956-4FDD-A789-F1455CD09381
97|413|287|53|84|713|386|13|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|630.0000|75.0000|41.0000|56.6389|334.4335|174.8699|68.1187|39.7992|1491.4873|43.5778|128.9656|66.7694|95.3777|43.8648|611.7792|311.6577|121.3286|20.2180|76437.0000|13.9724|41.8716|1.9630|106.5267|2.3750|0.0000|0.3002|0.2606|0.0000|1912.5000|637.0000|1511.2001|-85.0000|10.0000|129.3683|124.2381|112.5651|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:22.964|Dag_20230314_1m_4x-01_ast_images_000001.tif|B70BC166-B7B3-49A8-88F9-D7AC38B79D69
98|468|287|93|83|691|600|17|1|3|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1331.0000|81.0000|72.0000|76.4167|548.4579|237.1367|71.5077|60.1735|3533.4503|67.0741|139.9415|123.4778|131.5572|67.2154|1003.2940|425.5623|128.6221|17.0192|171196.0000|17.9172|54.2701|2.3576|52.1890|3.0470|0.0887|0.2298|0.3895|0.0000|4097.0000|1336.0000|3548.3547|0.0000|25.0000|135.3922|131.0225|121.4147|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:23.632|Dag_20230314_1m_4x-01_ast_images_000001.tif|F70FA3B1-3F05-4730-B9C3-E9F88A49CA78
99|563|287|64|87|398|1251|124|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|706.0000|81.0000|42.0000|66.0556|395.9899|204.2479|73.8566|43.3333|1706.5510|46.6138|139.9415|68.5987|112.6037|46.6138|724.3843|365.3988|109.6317|24.3161|77400.0000|17.6748|53.5082|1.9824|172.2012|20.8910|0.0000|0.1099|0.2452|0.0000|2452.5000|706.0000|1706.5510|70.0000|-20.0000|115.7592|109.3555|107.8612|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:41.477|Dag_20230314_1m_4x-01_ast_images_000001.tif|CFA125DA-D126-4B41-92B1-7B572006B2FF
100|629|287|84|87|205|1574|244|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|969.0000|77.0000|71.0000|75.2778|584.7422|233.1007|69.3253|58.1819|2464.9797|56.0224|132.6242|121.6484|129.4738|56.2871|1069.6689|418.1793|111.0826|26.6633|107639.0000|27.8500|85.4815|2.5579|151.7194|40.9060|0.0078|0.2194|0.3037|0.0000|4042.0000|977.0000|2488.3278|-90.0000|-60.0000|116.4180|111.4427|108.3581|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:01.489|Dag_20230314_1m_4x-01_ast_images_000001.tif|21A5B10F-6352-4C78-984B-0304FDBCC641
101|715|287|61|84|678|665|175|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|663.0000|77.0000|39.0000|62.2500|327.8061|192.4706|71.8572|42.3547|1584.5947|44.9174|132.6242|63.1108|105.6421|45.3167|599.6557|343.8546|128.3122|16.0822|85071.0000|12.7060|37.8907|1.7439|69.4377|29.3910|0.0000|0.1451|0.2463|0.0000|2183.5000|673.0000|1612.8946|70.0000|-20.0000|135.9457|130.4419|121.2112|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:49.983|Dag_20230314_1m_4x-01_ast_images_000001.tif|01543C20-4E4F-4C1F-9301-F2B6F5147BFF
102|778|287|78|74|671|1277|95|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|792.0000|73.0000|62.0000|67.4167|501.7300|208.7567|61.8774|51.8651|1952.3830|49.8583|125.3070|105.1847|115.0935|49.8583|917.8147|373.6468|111.5101|23.7723|88316.0000|25.2933|77.4483|2.4564|156.4650|16.0470|0.0000|0.1623|0.3094|0.0000|3208.5000|792.0000|1952.3830|-50.0000|55.0000|118.9482|111.8359|108.0480|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:36.640|Dag_20230314_1m_4x-01_ast_images_000001.tif|CB8D9954-9F8A-49B7-A6F7-6F5C708F012D
103|858|287|64|91|879|98|210|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|772.0000|84.0000|42.0000|68.5278|388.0488|212.2289|77.6720|45.7909|1895.0009|49.1202|145.4293|68.5987|117.1261|49.6010|709.8577|379.9985|123.7915|18.3308|95567.0000|15.2649|45.9342|1.8681|122.1000|35.2340|0.0000|0.0483|0.2459|0.0000|2549.5000|785.0000|1932.2854|70.0000|-20.0000|132.6269|125.6140|116.8005|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:55.818|Dag_20230314_1m_4x-01_ast_images_000001.tif|6A8BA8B0-B9DF-4582-B9C1-3E6908687C0B
104|924|287|48|76|780|1191|64|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|383.0000|67.0000|37.0000|50.4167|232.5513|154.8605|59.4577|35.1054|812.5247|32.1642|114.3312|59.4522|83.9954|32.1642|425.4061|275.0545|109.6423|25.9680|41993.0000|11.2364|33.2703|1.5466|165.8342|10.8910|0.0000|0.1440|0.2046|0.0000|1384.0000|383.0000|812.5247|80.0000|-25.0000|115.1723|108.9661|108.9060|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:31.470|Dag_20230314_1m_4x-01_ast_images_000001.tif|514EC4C2-5E6F-4FB9-AA8E-4BCD1A258C76
105|974|287|18|70|446|1835|214|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|300.0000|60.0000|8.0000|40.5833|129.2132|124.1737|63.8854|6.4027|594.8291|27.5202|101.5262|7.3172|66.0072|27.5202|236.3697|218.9191|110.0300|25.3129|33009.0000|4.4288|11.8288|1.0797|123.8211|35.9060|0.0000|0.7307|0.1853|0.0000|308.0000|300.0000|594.8291|-90.0000|0.0000|111.1933|109.3967|110.8633|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:56.485|Dag_20230314_1m_4x-01_ast_images_000001.tif|FB5F61D2-622C-430D-A71C-E6750C7468B5
106|994|287|78|83|505|1001|108|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|832.0000|78.0000|64.0000|71.1111|549.4701|220.1932|66.2247|55.1892|2067.5020|51.3072|134.4536|108.8434|121.8517|51.3072|1005.1457|394.5676|111.4099|24.4942|92693.0000|28.8772|88.7091|2.5475|172.9587|18.2190|0.0000|0.2632|0.2851|0.0000|3583.0000|832.0000|2067.5020|35.0000|-65.0000|117.2909|109.9772|111.9519|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:38.807|Dag_20230314_1m_4x-01_ast_images_000001.tif|3FD43C70-FEA5-4480-9115-F06129582406
107|1074|287|83|63|386|1300|15|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|925.0000|78.0000|48.0000|64.2778|487.9727|198.8775|69.9549|41.3350|2336.8233|54.5466|134.4536|79.5746|109.3515|54.5466|892.6485|355.5748|106.4195|27.1791|98438.0000|20.4852|62.3400|2.5104|177.7215|2.7190|0.0360|0.2867|0.3568|0.0000|2763.5000|925.0000|2336.8233|25.0000|-80.0000|110.2011|105.3362|107.0984|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:23.299|Dag_20230314_1m_4x-01_ast_images_000001.tif|85F0980A-A158-44CC-B90A-9E9EF2D4A26F
108|1159|287|54|93|292|1640|55|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|739.0000|83.0000|43.0000|66.6944|406.9188|206.2692|75.3092|44.5089|1800.5950|47.8810|143.6000|70.4280|113.7722|47.8810|744.3766|369.0964|112.3816|24.7205|83050.0000|17.8304|53.9973|2.0168|150.8974|9.3750|0.0000|0.1749|0.2459|0.0000|2533.5000|739.0000|1800.5950|-90.0000|-5.0000|118.3924|112.8430|109.2124|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:29.969|Dag_20230314_1m_4x-01_ast_images_000001.tif|148C0451-9BD8-4050-808B-DB2F5AA9834A
109|1215|287|53|56|862|1652|210|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|517.0000|52.0000|41.0000|46.2222|211.9655|141.6698|51.0501|42.4295|1176.3985|38.7019|86.8918|66.7694|76.3224|39.0636|387.7485|250.9247|137.8897|13.9620|71289.0000|6.8102|19.3432|1.5453|35.4101|35.2340|0.2165|0.2301|0.3034|0.0000|1274.0000|525.0000|1198.4919|55.0000|10.0000|143.0213|139.5667|132.7195|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:55.818|Dag_20230314_1m_4x-01_ast_images_000001.tif|3AF9C2A3-28EF-400D-980B-8D398DF8E0AB
110|1270|287|74|83|834|82|33|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1181.0000|74.0000|64.0000|69.9444|443.0021|216.6918|66.4890|55.2500|3088.0085|62.7039|127.1363|108.8434|119.7174|63.2424|810.3837|388.1625|132.3793|16.1749|156340.0000|13.0251|38.8940|2.0877|44.8579|5.7190|0.0671|0.2752|0.4085|0.0000|3391.5000|1199.0000|3141.2790|80.0000|0.0000|138.1820|134.3023|126.3920|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:26.300|Dag_20230314_1m_4x-01_ast_images_000001.tif|7591E163-27AE-4B60-8A87-024FD63F9B55
111|1346|287|65|81|808|1670|85|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|650.0000|71.0000|38.0000|61.5556|282.5929|190.2579|67.0575|39.6831|1547.8634|44.3937|121.6484|61.2815|104.3718|44.5554|516.9472|339.8069|139.6815|11.9043|90793.0000|9.7171|28.4919|1.5213|29.3884|14.3910|0.0000|0.2240|0.2743|0.0000|2112.0000|654.0000|1559.1582|-80.0000|-20.0000|144.8800|141.4338|134.3185|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:34.971|Dag_20230314_1m_4x-01_ast_images_000001.tif|DF8154BC-6A4E-4FCD-A756-1E167E8182B8
112|1413|287|48|86|915|1286|131|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|511.0000|76.0000|38.0000|59.2222|310.8356|182.7107|68.0568|40.5788|1159.8523|38.4288|130.7950|61.2815|100.1033|38.4288|568.6116|326.0008|109.2524|24.1210|55828.0000|15.0463|45.2474|1.7442|183.0297|22.0620|0.0000|0.1368|0.2073|0.0000|1928.0000|511.0000|1159.8523|-90.0000|0.0000|115.0450|109.3405|106.8885|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:42.643|Dag_20230314_1m_4x-01_ast_images_000001.tif|A08F1F00-C2B0-4FD0-8EDF-B0DE3E4A1EC4
113|1463|287|59|86|312|1151|131|1|3|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|416.0000|80.0000|41.0000|59.7778|279.0366|184.7388|68.3278|40.8065|900.9157|33.8686|138.1121|66.7694|101.1197|33.8686|510.4417|329.7108|122.0409|23.5383|50769.0000|14.8943|44.7694|1.5481|108.0658|22.0620|0.0000|0.1078|0.1672|0.0000|1750.0000|416.0000|900.9157|70.0000|-35.0000|127.8750|123.4688|117.0313|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:42.643|Dag_20230314_1m_4x-01_ast_images_000001.tif|BF09603E-993F-496C-A770-18928AEC3BBA
114|1524|287|50|69|623|1800|164|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|509.0000|60.0000|37.0000|47.1944|230.4508|145.2565|57.4591|34.3918|1154.3415|38.3374|101.5262|59.4522|78.1009|38.3831|421.5636|257.4859|107.1925|26.1447|54561.0000|8.2866|23.9914|1.6372|160.2835|27.5620|0.0418|0.1298|0.2896|0.0000|1330.0000|510.0000|1157.0966|75.0000|20.0000|110.8959|106.6365|106.8723|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:48.146|Dag_20230314_1m_4x-01_ast_images_000001.tif|224F9620-BC57-409B-919A-551549AF8CCB
115|1576|287|53|81|222|1349|129|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|745.0000|73.0000|43.0000|62.1667|347.7056|191.9055|69.5552|41.6647|1817.7335|48.1083|125.3070|70.4280|105.4897|48.1461|636.0579|342.8209|115.0765|22.8661|85732.0000|12.8966|38.4898|1.8554|127.8557|21.7190|0.0000|0.0310|0.2890|0.0000|2252.0000|746.0000|1820.5911|80.0000|0.0000|118.6268|114.4282|114.9611|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:42.310|Dag_20230314_1m_4x-01_ast_images_000001.tif|7ADB07CA-6B55-4AA8-ABD0-62A24CF17A18
116|1631|287|72|83|379|1461|208|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|489.0000|78.0000|41.0000|64.0556|317.9483|198.2905|72.0479|43.4050|1099.3637|37.4133|134.4536|66.7694|108.9451|37.4133|581.6228|354.5010|116.6830|21.8405|57058.0000|16.4511|49.6624|1.6407|151.1573|34.9060|0.0000|0.1268|0.1760|0.0000|2190.5000|489.0000|1099.3637|-60.0000|35.0000|122.8384|117.3252|113.0961|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:55.486|Dag_20230314_1m_4x-01_ast_images_000001.tif|3183FF3D-3FA2-4DC5-9A03-ECAD62A5E2A3
117|1705|287|53|42|759|1091|28|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|239.0000|46.0000|26.0000|36.2778|167.7817|111.1117|44.9968|27.2692|440.3704|23.6790|75.9159|39.3299|58.1311|23.6790|306.9231|195.0248|123.0126|20.8072|29400.0000|9.3731|27.4099|1.5738|107.2414|4.8750|0.1763|0.2786|0.2198|0.0000|639.5000|239.0000|440.3704|-20.0000|65.0000|130.9038|124.6736|116.7364|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:25.465|Dag_20230314_1m_4x-01_ast_images_000001.tif|A31E81B5-028D-4E0F-9C27-F9415969FD4D
118|1760|287|56|38|742|655|138|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|385.0000|47.0000|26.0000|36.7500|159.5391|112.1532|44.7096|27.2866|817.8554|32.2696|77.7452|39.3299|58.9949|32.2696|291.8449|196.9300|131.9039|15.4222|50783.0000|5.2609|14.4586|1.4820|43.1159|23.2190|0.2102|0.2212|0.3574|0.0000|721.5000|385.0000|817.8554|-5.0000|80.0000|138.2182|134.1143|125.1714|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:43.812|Dag_20230314_1m_4x-01_ast_images_000001.tif|4722228D-D381-42F1-871B-2AC957990451
119|1818|287|89|85|345|1126|236|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|954.0000|80.0000|68.0000|74.8333|522.3158|231.9262|70.3390|57.7465|2421.2404|55.5231|138.1121|116.1606|128.6607|55.6567|955.4723|416.0307|108.7977|26.7883|103793.0000|22.6616|69.1791|2.2966|174.1069|39.5620|0.0000|0.2012|0.2945|0.0000|3939.5000|958.0000|2432.8993|-10.0000|30.0000|114.3333|107.9549|108.3071|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:00.155|Dag_20230314_1m_4x-01_ast_images_000001.tif|ED83F6CA-5606-480C-85DB-1D6C11E8E91C
120|1909|287|83|74|355|1287|83|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|877.0000|74.0000|60.0000|68.1111|371.3036|210.8018|64.5598|52.8662|2197.5415|52.8961|127.1363|101.5262|116.3638|53.7956|679.2257|377.3879|131.2201|15.3351|115080.0000|12.1496|36.1413|1.7998|63.8065|14.0470|0.0000|0.1540|0.3303|0.0000|3003.5000|903.0000|2272.9153|-10.0000|-75.0000|136.6340|132.8278|126.0057|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:34.637|Dag_20230314_1m_4x-01_ast_images_000001.tif|53F573F3-D7DD-426F-85C1-4DC7880C9BC5
121|2|382|74|75|774|1209|28|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|604.0000|72.0000|64.0000|67.6944|407.5462|209.5283|61.3701|50.2512|1418.4520|42.4974|123.4778|108.8434|115.6015|43.9057|745.5243|375.0583|121.4089|22.8999|73331.0000|20.7168|63.0680|1.9878|103.2377|4.8750|0.0000|0.1322|0.2582|0.0000|3081.0000|638.0000|1514.0179|-45.0000|0.0000|128.4768|121.8030|117.9735|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:25.465|Dag_20230314_1m_4x-01_ast_images_000001.tif|2DB03267-D242-40B1-AD7E-1EC701B3B685
122|78|382|81|89|649|752|268|1|7|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|945.0000|78.0000|63.0000|70.8333|458.1320|219.4931|65.6341|53.6412|2395.0212|55.2217|134.4536|107.0140|121.3435|55.2217|838.0609|393.2869|134.2614|11.6144|126877.0000|17.6742|53.5064|2.1309|38.2096|44.9060|0.0788|0.1902|0.3349|0.0000|3479.5000|945.0000|2395.0212|-70.0000|-20.0000|142.5386|137.1873|125.4180|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:05.493|Dag_20230314_1m_4x-01_ast_images_000001.tif|CE3D3DFA-B1F4-4CF0-9315-0A0891948165
123|161|382|52|75|454|520|13|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|798.0000|65.0000|41.0000|51.5833|284.6346|158.9068|60.2638|37.2567|1969.6212|50.0779|110.6726|66.7694|86.1295|50.0779|520.6821|282.4564|128.6053|16.8566|102627.0000|8.0791|23.3384|1.8434|56.5148|2.3750|0.1188|0.2224|0.4048|0.0000|1674.0000|798.0000|1969.6212|-90.0000|-10.0000|134.0602|130.5150|122.8283|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:22.964|Dag_20230314_1m_4x-01_ast_images_000001.tif|907A4A80-AC3A-4689-A2B5-C225009E6E38
124|215|382|77|81|198|259|70|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|904.0000|72.0000|61.0000|68.3889|471.3869|211.7723|64.6224|52.7657|2275.8177|53.8299|123.4778|103.3554|116.8720|53.8642|862.3081|379.1632|117.1383|21.3770|105893.0000|19.5387|59.3659|2.2742|133.8434|11.8910|0.0000|0.1204|0.3311|0.0000|3308.0000|905.0000|2278.7203|-80.0000|-25.0000|121.4535|116.1593|117.3662|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:32.471|Dag_20230314_1m_4x-01_ast_images_000001.tif|91AE43CE-3FDA-455F-A806-0D418EBE8A3F
125|294|382|80|81|554|886|82|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1037.0000|73.0000|63.0000|69.1667|489.9310|214.3004|66.7614|54.3795|2663.8726|58.2387|125.3070|107.0140|118.2948|58.3028|896.2308|383.7879|136.0984|16.2672|141134.0000|18.3842|55.7377|2.3352|41.9953|13.8910|0.0759|0.2438|0.3569|0.0000|3370.5000|1039.0000|2669.7369|65.0000|-40.0000|142.1948|138.0019|130.0752|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:34.471|Dag_20230314_1m_4x-01_ast_images_000001.tif|E3B1D018-7C83-48D0-B383-A04EFE2EB157
126|376|382|98|92|620|611|199|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1349.0000|92.0000|73.0000|87.4722|573.9138|271.4740|102.7106|63.5908|3587.1222|67.5815|160.0637|125.3070|151.7810|68.8909|1049.8605|488.3755|127.4603|18.2861|171944.0000|18.7758|56.9683|2.1497|84.1759|33.3910|0.0846|0.2507|0.2436|0.0000|5257.5000|1396.0000|3727.4690|15.0000|-75.0000|134.9637|129.7398|120.1742|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:53.984|Dag_20230314_1m_4x-01_ast_images_000001.tif|808A2710-41D9-4D53-92B1-E9377F5827B0
127|476|382|53|84|379|418|262|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|583.0000|74.0000|41.0000|63.5833|330.1909|196.6234|70.6836|43.7956|1359.6830|41.6077|127.1363|66.7694|108.0811|41.6504|604.0182|351.4513|121.5918|18.6820|70888.0000|14.8562|44.6497|1.7186|108.0468|43.9060|0.0000|0.1528|0.2151|0.0000|2231.0000|584.0000|1362.4769|-90.0000|5.0000|129.6141|123.3533|115.0738|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:04.491|Dag_20230314_1m_4x-01_ast_images_000001.tif|3FB8F365-68A0-4D1A-80A3-0E61AC70646D
