017
num-fields|65
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
163|1355|266|33|40|549|372|258|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|333.0000|34.0000|22.0000|27.3889|126.5685|82.8865|31.2945|20.4096|680.4953|29.4352|53.9643|32.0127|41.8707|30.3847|231.5318|143.3924|122.8348|18.8853|40904.0000|3.6423|9.3354|1.6147|91.5636|43.2340|0.3607|0.1436|0.6385|0.0000|480.5000|350.0000|725.1055|-65.0000|25.0000|128.7658|124.8018|116.7538|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:03.823|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|EEAB422E-A477-4DAE-972C-8DA609E86E20
164|1390|266|30|27|509|1513|194|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|218.0000|23.0000|17.0000|19.4722|79.0122|58.1220|20.5326|16.3487|388.6419|22.2449|33.8421|22.8663|27.3886|23.0043|144.5370|98.0907|130.8257|20.6059|28520.0000|2.1694|4.5979|1.4735|62.1343|32.5620|0.5468|0.3360|0.8465|0.0000|237.5000|229.0000|415.6316|-30.0000|-90.0000|134.6651|132.3303|126.4404|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:53.150|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|B7D8D8F9-11D2-4E90-ADFB-01D62CDFA023
165|1422|266|41|38|712|1846|58|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|497.0000|33.0000|27.0000|29.9722|115.6396|90.6169|30.5913|24.3411|1121.3260|37.7851|52.1350|41.1593|46.5963|38.7019|211.5395|157.5336|97.2636|40.9525|48340.0000|2.0583|4.2300|1.3428|126.5979|9.8910|0.5846|0.3548|0.8614|0.0000|583.0000|517.0000|1176.3985|10.0000|-45.0000|103.2716|98.8612|91.8793|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:30.470|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|67A9E4FD-3244-4F49-A42C-ABE5EBA9F5E2
166|1465|266|60|54|915|981|14|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1165.0000|54.0000|40.0000|47.4722|204.1665|146.3363|51.9635|34.0704|3040.7016|62.2217|90.5503|64.9402|78.6090|62.4632|373.4818|259.4611|88.5708|39.3615|103185.0000|2.8279|6.7356|1.4395|73.0795|2.5470|0.3520|0.1745|0.7736|0.0000|1479.0000|1173.0000|3064.3497|-50.0000|55.0000|93.2824|90.6833|82.6403|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:23.131|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|73BCCB3C-EF49-4BB3-B2D3-67E0816312B0
167|1527|266|28|33|810|742|270|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|269.0000|24.0000|18.0000|21.4444|75.3553|64.1069|23.8953|15.7316|515.6289|25.6226|35.6713|24.6955|30.9964|25.6226|137.8475|109.0389|82.1413|30.2462|22096.0000|1.6798|2.9368|1.2642|170.9385|45.2340|0.6550|0.4868|0.8369|0.0000|279.0000|269.0000|515.6289|55.0000|0.0000|90.5539|84.3866|74.4870|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:05.826|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|7164A3A7-76D6-4454-9832-AA519F62269C
168|1557|266|30|26|873|682|218|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|213.0000|23.0000|15.0000|18.5278|57.6985|54.8925|20.8523|13.7657|376.4557|21.8933|33.8421|19.2077|25.6611|21.8933|105.5479|92.1830|109.7324|24.9713|23373.0000|1.2438|1.0000|1.1450|77.9388|36.5620|0.7048|0.5263|0.8688|0.0000|202.5000|213.0000|376.4557|-35.0000|45.0000|114.5681|111.8920|103.6573|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:57.154|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|F995840B-70AF-449D-A54A-4FD278668A2F
169|1589|266|46|52|951|1171|209|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|865.0000|46.0000|33.0000|39.6944|161.0955|121.8144|39.0348|30.8749|2162.8118|52.4764|75.9159|52.1350|64.3811|52.4764|294.6920|214.6032|81.8659|40.0431|70814.0000|2.3875|5.3123|1.3732|116.1259|35.0620|0.5927|0.5809|0.8893|0.0000|1008.5000|865.0000|2162.8118|-65.0000|60.0000|87.6382|83.9757|75.5549|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:55.652|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|998C5D65-8AB5-4B36-8441-ABA4B16A1CB8
170|1637|266|27|31|824|1108|169|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|194.0000|21.0000|16.0000|18.5833|69.0122|54.9973|20.9337|13.8213|330.6547|20.5183|30.1835|21.0369|25.7626|20.5183|126.2440|92.3747|94.4433|28.3229|18322.0000|1.9536|3.8797|1.3667|171.2456|28.3910|0.5433|0.3645|0.7851|0.0000|213.5000|194.0000|330.6547|-90.0000|10.0000|102.8763|95.7474|88.6443|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:48.980|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|EE08916A-305C-4AE6-8D91-B2EACC8BA6BC
171|1666|266|28|31|963|1512|202|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|256.0000|22.0000|17.0000|19.8056|61.6985|58.9208|21.0840|16.5838|482.8353|24.7945|32.0127|22.8663|27.9985|25.4965|112.8651|99.5520|127.8711|20.6856|32735.0000|1.1346|1.0000|1.1337|57.0755|33.9060|0.7890|0.7045|0.9449|0.0000|256.0000|267.0000|510.5666|55.0000|-45.0000|133.7109|130.2109|121.0898|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:54.484|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|59771F6A-0742-41C6-A963-53249FB4E8ED
172|1696|266|25|30|864|765|168|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|205.0000|22.0000|14.0000|18.1667|57.2132|54.1137|20.5440|13.6123|357.0703|21.3222|32.0127|17.3783|25.0005|21.8933|104.6601|90.7583|106.9805|23.3205|21931.0000|1.2229|1.0000|1.1532|155.6471|28.2340|0.7350|0.7760|0.8931|0.0000|207.0000|213.0000|376.4557|-75.0000|5.0000|110.7756|108.3122|103.0341|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:48.814|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|3C0ECB29-E8E4-4F58-AC51-EBF62E5F458E
173|1723|266|28|33|712|786|226|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|246.0000|24.0000|17.0000|20.3056|67.3553|60.4568|22.5194|14.9579|457.7958|24.1430|35.6713|22.8663|28.9132|24.1430|123.2131|102.3618|130.5203|13.1714|32108.0000|1.4676|2.1441|1.2037|38.7018|37.9060|0.6765|0.6287|0.8571|0.0000|254.5000|246.0000|457.7958|50.0000|-35.0000|135.5650|133.0122|123.8130|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:58.487|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|DA188CEE-31A2-4C5D-AC9C-C5D426930622
174|1753|266|26|34|692|131|274|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|250.0000|24.0000|16.0000|20.0000|65.3553|59.9188|22.7396|15.1099|467.7914|24.4051|35.6713|21.0369|28.3541|24.6652|119.5545|101.3776|96.4120|32.1849|24103.0000|1.3382|1.5651|1.1793|151.2000|45.9060|0.6852|0.5538|0.8677|0.0000|251.0000|254.0000|477.8140|-90.0000|0.0000|100.3280|97.8840|92.0400|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:06.492|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|AB015692-524A-4750-8D49-B680BA1FA6E4
175|1781|266|26|29|456|1183|182|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|202.0000|22.0000|16.0000|18.3611|58.2843|54.4699|19.1719|14.9854|349.8378|21.1051|32.0127|21.0369|25.3561|21.1051|106.6195|91.4099|117.6139|25.2284|23758.0000|1.3383|1.5655|1.1664|68.7000|30.5620|0.7133|0.5480|0.8687|0.0000|200.5000|202.0000|349.8378|60.0000|0.0000|118.7772|118.6386|115.1139|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:51.149|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|278594F6-52BA-4F5A-B194-4D111049A044
176|1809|266|28|31|271|1078|279|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|243.0000|23.0000|16.0000|19.8056|61.6985|59.1575|22.4145|14.9467|450.3172|23.9450|33.8421|21.0369|27.9985|23.9450|112.8651|99.9850|131.4774|14.1786|31949.0000|1.2466|1.0000|1.1288|52.9623|46.7340|0.6658|0.5879|0.8526|0.0000|234.5000|243.0000|450.3172|40.0000|-30.0000|135.9835|133.3663|125.9918|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:07.326|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|9BDBE58C-C4D0-4E13-9E84-B9181125D190
177|1839|266|29|26|899|920|85|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|214.0000|20.0000|15.0000|17.6389|54.2843|52.2101|18.9070|14.7330|378.8887|21.9640|28.3541|19.2077|24.0350|21.9640|99.3023|87.2761|117.9065|22.6957|25232.0000|1.0958|1.0000|1.1378|54.2391|14.3910|0.8093|0.8010|0.9485|0.0000|200.5000|214.0000|378.8887|5.0000|-75.0000|121.2056|120.0280|112.5327|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:34.971|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|7F32B8BD-C669-4068-BC9B-4EF9343404C2
178|1870|266|28|27|509|140|137|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|216.0000|20.0000|15.0000|17.4722|53.6985|51.7448|18.8579|14.6897|383.7611|22.1047|28.3541|19.2077|23.7300|22.1047|98.2307|86.4249|120.8194|21.9376|26097.0000|1.0623|1.0000|1.1366|49.5778|23.0620|0.8400|0.8706|0.9626|0.0000|200.5000|216.0000|383.7611|25.0000|-65.0000|126.6806|123.0833|114.2176|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:43.644|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|572ED4E7-DBC6-4A8C-B7CF-942BADC0B19C
179|1900|266|29|31|551|1094|220|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|309.0000|24.0000|19.0000|21.3056|66.8701|63.7745|22.7996|17.7305|618.0630|28.0525|35.6713|26.5249|30.7425|28.0525|122.3255|108.4308|113.6731|25.9356|35125.0000|1.1516|1.0000|1.1281|51.1695|36.9060|0.7913|0.8115|0.9433|0.0000|297.0000|309.0000|618.0630|35.0000|0.0000|119.4660|115.9709|106.9644|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:57.487|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|F22896EE-9690-4B3C-8A7C-442B3D84B5E9
180|1931|266|29|30|950|1797|262|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|203.0000|21.0000|17.0000|19.0833|65.3553|56.9221|20.0406|15.5776|352.2463|21.1777|30.1835|22.8663|26.6772|21.1777|119.5545|95.8957|78.8670|40.3311|16010.0000|1.6744|2.9175|1.2467|173.6545|43.9060|0.5995|0.3559|0.8023|0.0000|225.0000|203.0000|352.2463|-80.0000|40.0000|81.2562|79.0000|77.7340|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:04.491|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|BCF2D7CE-D0E3-4875-959D-08293C8B7607
181|1962|266|45|32|294|1454|25|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|309.0000|36.0000|22.0000|29.0833|105.6396|87.8020|28.2548|18.9806|618.0630|28.0525|57.6229|32.0127|44.9702|28.4031|193.2465|152.3843|116.3366|23.3354|35948.0000|2.8192|6.7078|1.2682|81.5402|4.3750|0.4154|0.3773|0.6923|0.0000|471.0000|315.0000|633.6078|5.0000|-90.0000|121.6796|117.3981|112.3204|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:24.965|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|9C3D867D-230B-4B9E-8CD9-BA2A44443E68
182|2009|266|30|35|413|1570|190|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|347.0000|26.0000|20.0000|22.2778|69.5980|66.8362|23.9995|18.6474|717.2110|30.2189|39.3299|28.3541|32.5209|30.2189|127.3156|114.0316|98.2133|35.3768|34080.0000|1.1108|1.0000|1.1165|70.3448|31.8910|0.8067|0.7946|0.9566|0.0000|331.0000|347.0000|717.2110|70.0000|0.0000|102.7233|99.9395|93.0058|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:52.485|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|A07A8BCE-8A4B-4307-952C-9FB180513D51
183|2|369|30|29|790|192|55|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|212.0000|21.0000|16.0000|19.1111|67.1127|56.7326|21.2474|14.2766|374.0249|21.8225|30.1835|21.0369|26.7281|21.8933|122.7693|95.5491|144.7972|6.1569|30697.0000|1.6828|2.9472|1.2849|19.9655|9.3750|0.6316|0.3801|0.8277|0.0000|227.5000|213.0000|376.4557|10.0000|-50.0000|150.7028|147.2877|137.6934|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:29.969|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|C08D5855-FCF4-4DEE-BDA7-1F085BAA3775
184|34|369|32|30|461|1157|236|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|285.0000|24.0000|18.0000|21.3889|72.1838|64.1701|22.3570|17.3259|556.3396|26.6149|35.6713|24.6955|30.8949|26.9798|132.0458|109.1545|124.3228|18.0195|35432.0000|1.4249|1.9683|1.2097|91.4262|39.5620|0.7564|0.5837|0.9263|0.0000|294.0000|291.0000|571.6993|-50.0000|65.0000|131.3825|126.0070|118.3509|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:00.155|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|52DA6BDD-6DB4-43E2-95CC-10FA52DE0464
185|68|369|33|36|356|661|28|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|388.0000|28.0000|22.0000|25.0833|95.4975|75.7584|26.5308|20.5466|825.8579|32.4271|42.9885|32.0127|37.6530|32.4794|174.6936|130.3530|101.2655|28.8993|39291.0000|1.8656|3.5819|1.3402|133.9753|4.8750|0.6222|0.4761|0.8797|0.0000|413.5000|389.0000|828.5272|-45.0000|30.0000|105.9871|102.1598|97.7268|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:25.465|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|72850FEA-2A27-43C4-A0E1-9C8BFA71A021
186|103|369|31|34|506|1011|240|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|350.0000|27.0000|20.0000|23.0000|73.3553|69.0027|24.5337|18.9971|725.1055|30.3847|41.1593|28.3541|33.8421|30.8781|134.1889|117.9948|133.3600|13.0816|46676.0000|1.1928|1.0000|1.1372|44.6667|40.2340|0.7924|0.7801|0.9495|0.0000|352.5000|359.0000|748.8432|-70.0000|20.0000|138.3143|135.4200|127.3686|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:00.823|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|4A869992-25B4-4D57-8025-C5045CD0E9CC
187|136|369|28|28|590|1315|98|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|190.0000|24.0000|17.0000|19.6389|76.5269|58.9166|21.3881|14.3867|321.1219|20.2204|35.6713|22.8663|27.6936|20.2204|139.9907|99.5443|115.3368|24.4037|21914.0000|2.4528|5.5247|1.4063|114.0597|16.5470|0.4955|0.3403|0.7282|0.0000|230.0000|190.0000|321.1219|30.0000|-80.0000|118.6421|115.9474|112.9474|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:37.139|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|85CE5D68-9B2A-4497-9171-5C0CBA152819
188|166|369|32|27|335|701|156|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|252.0000|24.0000|15.0000|19.8333|67.9411|58.9503|22.1485|14.9315|472.7994|24.5354|35.6713|19.2077|28.0492|24.6004|124.2847|99.6059|124.2698|21.3679|31316.0000|1.4519|2.0806|1.2478|58.6034|26.2340|0.7021|0.6453|0.9030|0.0000|248.5000|253.0000|475.3059|20.0000|-75.0000|130.7976|126.6230|117.0992|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:46.812|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|27E1E160-F7AC-4215-9E64-555AE5F460EE
189|200|369|27|28|840|1718|69|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|193.0000|20.0000|16.0000|17.9722|61.4558|53.2539|20.1124|13.5909|328.2677|20.4442|28.3541|21.0369|24.6447|20.5924|112.4211|89.1855|125.7979|17.1064|24279.0000|1.5413|2.4307|1.2605|76.4815|11.7190|0.6550|0.5126|0.8427|0.0000|203.5000|195.0000|333.0441|-70.0000|15.0000|128.9948|126.8964|122.4145|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:32.303|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|A4B969E7-67A5-4F7C-B0AB-B81F5177E794
190|229|369|40|37|329|1816|89|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|531.0000|34.0000|26.0000|30.5278|106.6690|92.6410|31.5308|24.3390|1215.0852|39.3331|53.9643|39.3299|47.6127|39.4226|195.1296|161.2363|89.8644|36.6969|47718.0000|1.6988|3.0040|1.2102|109.2581|15.0470|0.6108|0.5100|0.8555|0.0000|601.5000|533.0000|1220.6207|45.0000|-80.0000|94.1130|91.5273|84.9661|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:35.638|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|E75F6CF9-0F2B-4BA6-B141-AFC9C3FCB762
191|271|369|33|37|305|1801|146|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|385.0000|29.0000|20.0000|25.2222|88.1838|76.0055|27.9389|18.9844|817.8554|32.2696|44.8178|28.3541|37.9071|32.2696|161.3146|130.8050|109.6286|29.7116|42207.0000|1.6073|2.6759|1.2332|61.0909|24.5620|0.6228|0.4598|0.8592|0.0000|409.0000|385.0000|817.8554|-50.0000|15.0000|112.1169|110.9273|106.1247|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:45.145|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|1A360D68-DE0C-434F-B0CD-B3245EA8DB95
192|306|369|39|37|789|720|244|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|517.0000|32.0000|23.0000|28.2500|93.5980|85.3413|31.7845|21.6068|1176.3985|38.7019|50.3057|33.8421|43.4459|38.7019|171.2188|147.8830|111.9981|19.6300|57903.0000|1.3484|1.6183|1.1578|79.1707|40.9060|0.6693|0.6275|0.8913|0.0000|534.5000|517.0000|1176.3985|-40.0000|50.0000|119.6306|114.6576|103.8085|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:01.489|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|DBC1B4B0-21EE-4FA4-8DF0-56711ED8F188
193|347|369|40|41|393|836|230|1|3|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|303.0000|31.0000|22.0000|28.0278|131.2965|84.8920|28.0438|21.6095|602.5624|27.6985|48.4764|32.0127|43.0394|27.8759|240.1807|147.0611|122.7327|21.4622|37188.0000|4.4831|12.0006|1.6332|105.0090|38.5620|0.4714|0.3932|0.6217|0.0000|494.0000|306.0000|610.3071|-25.0000|30.0000|128.5347|123.9109|118.2211|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:59.154|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|6DD50F1A-3658-4317-BA96-27EAA2F79F57
194|389|369|32|36|856|1840|40|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|330.0000|28.0000|21.0000|24.6111|83.2548|74.3379|27.1894|18.5487|672.6552|29.2652|42.9885|30.1835|36.7892|29.3220|152.2980|127.7545|96.1758|34.8939|31738.0000|1.6664|2.8890|1.1921|168.3000|6.8750|0.5665|0.3793|0.7781|0.0000|373.0000|331.0000|675.2675|50.0000|-35.0000|100.1879|96.7697|93.4970|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:27.468|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|3E99EBC2-DE23-4BB7-96A1-6D433C833B4E
195|423|369|34|39|495|65|70|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|329.0000|30.0000|24.0000|26.6111|93.5980|80.1204|27.7346|21.2334|670.0441|29.2083|46.6471|35.6713|40.4478|29.2083|171.2188|138.3324|124.8055|19.4261|41061.0000|2.1190|4.4313|1.2377|50.0854|11.8910|0.4238|0.1131|0.6867|0.0000|412.0000|329.0000|670.0441|85.0000|0.0000|130.5836|126.5289|119.2036|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:32.471|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|ED189566-F9FC-4F01-B7FD-4A4BA6F06212
196|459|369|49|39|483|666|189|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|583.0000|39.0000|27.0000|32.6944|127.0538|99.5015|32.3866|24.7757|1359.6830|41.6077|63.1108|41.1593|51.5760|41.6931|232.4195|173.7862|84.5043|34.8013|49266.0000|2.1959|4.6851|1.3374|151.4259|31.7340|0.6412|0.5937|0.8959|0.0000|671.0000|585.0000|1365.2713|0.0000|-75.0000|88.3105|85.2264|81.6123|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:52.317|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|E2C0BDDA-D634-410B-9779-46BE8885D76F
197|510|369|38|44|568|709|240|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|480.0000|35.0000|27.0000|31.3611|138.7107|95.3439|33.2082|25.4016|1074.7033|36.9913|55.7936|41.1593|49.1370|37.2262|253.7435|166.1807|97.4458|32.5454|46774.0000|3.1570|7.7895|1.5269|133.2458|40.2340|0.4083|0.2720|0.7065|0.0000|614.0000|485.0000|1088.3973|80.0000|-10.0000|100.0021|97.3375|96.6437|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:07:00.823|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|C0E9D13E-42E9-473C-9484-B53C72245B35
198|550|369|30|25|323|400|45|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|203.0000|21.0000|15.0000|18.1667|55.4558|53.9866|19.8136|15.1370|352.2463|21.1777|30.1835|19.2077|25.0005|23.4109|101.4453|90.5258|116.9113|21.5900|23733.0000|1.0414|1.0000|1.1206|86.3958|7.7190|0.8343|0.9025|0.9625|0.0000|216.0000|235.0000|430.4526|-5.0000|-90.0000|121.0394|117.5862|114.0690|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:28.303|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|F3F91DEF-84E9-4E58-8F16-D33E4AD26008
199|582|369|32|33|880|686|54|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|264.0000|27.0000|17.0000|22.3611|70.5269|66.8972|24.3027|16.6322|502.9847|25.3065|41.1593|22.8663|32.6733|25.3065|129.0149|114.1432|86.8750|32.7800|22935.0000|1.4993|2.2697|1.1303|176.6230|9.2190|0.5548|0.4351|0.7752|0.0000|296.0000|264.0000|502.9847|25.0000|-40.0000|94.4242|89.5379|78.7273|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:29.802|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|DBD27E80-1D49-44B8-A0FB-AB7B64433A26
200|616|369|23|28|950|589|200|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|190.0000|19.0000|13.0000|16.4722|50.3848|48.9368|18.8336|12.9130|321.1219|20.2204|26.5249|15.5490|21.9007|20.2204|92.1689|81.2882|128.8105|15.9184|24474.0000|1.0633|1.0000|1.1339|41.2889|33.5620|0.7843|0.8707|0.9279|0.0000|172.5000|190.0000|321.1219|-85.0000|0.0000|134.8421|131.2158|121.8737|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T16:06:54.152|Dag_20230314_1m_4x-01_rest_1_images_000001.tif|C980E205-05BC-4128-9346-6C2D1BAEC4CF
