017
num-fields|65
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
avg_red|double
avg_green|double
avg_blue|double
ch1_peak|double
ch1_width|double
ch1_area|double
ch2_peak|double
ch2_width|double
ch2_area|double
ch3_peak|double
ch3_width|double
ch3_area|double
timestamp|timestamp
collage_file|string
image_id|guid
489|32|182|81|65|319|1236|320|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|789.0000|74.0000|51.0000|63.1944|397.5462|195.2544|63.9059|44.1227|1943.7679|49.7482|127.1363|85.0624|107.3697|49.8216|727.2313|348.9471|107.3815|27.7601|84724.0000|15.8997|47.9295|2.0841|173.9313|53.5780|0.0574|0.2147|0.3340|0.0000|2692.0000|791.0000|1949.5110|15.0000|-80.0000|111.8048|107.1787|106.1115|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.165|Dag_20230314_1m_4x-01_000002.tif|54DC6C89-D13F-4D3C-BDEF-5ACADF29886C
490|115|182|81|55|631|1130|320|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|551.0000|76.0000|45.0000|66.0833|301.1615|204.3780|70.9073|48.5523|1270.5363|40.2206|130.7950|74.0866|112.6544|40.2206|550.9147|365.6369|114.2577|23.1405|62956.0000|13.0990|39.1261|1.5067|162.0246|53.5780|0.0000|0.2449|0.1900|0.0000|2496.5000|551.0000|1270.5363|40.0000|-90.0000|121.9927|115.9111|108.0563|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.165|Dag_20230314_1m_4x-01_000002.tif|ECD081A8-E9D7-485A-B945-B617450E92A3
491|198|182|23|33|341|295|320|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|229.0000|24.0000|13.0000|19.2500|60.8701|57.2677|22.8274|13.1370|415.6316|23.0043|35.6713|15.5490|26.9822|23.2083|111.3496|96.5280|100.0000|26.2204|22900.0000|1.2709|1.0000|1.1535|160.1132|53.5780|0.6766|0.7824|0.8517|0.0000|217.5000|232.0000|423.0336|75.0000|0.0000|103.3319|100.4978|97.7031|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.165|Dag_20230314_1m_4x-01_000002.tif|609FADEA-9C97-4C42-B46A-AC9715104613
492|223|182|21|37|240|1834|322|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|199.0000|28.0000|10.0000|20.1944|64.0416|60.6042|28.0442|9.0994|342.6262|20.8865|42.9885|10.0611|28.7098|20.8865|117.1514|102.6314|89.0955|41.3047|17730.0000|1.6401|2.7946|1.1415|130.3684|53.9060|0.4278|0.8357|0.5830|0.0000|185.0000|199.0000|342.6262|65.0000|-20.0000|88.3819|89.3216|88.8744|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.499|Dag_20230314_1m_4x-01_000002.tif|C03598A2-D391-4E64-B7B3-7F4861CBFC33
493|246|182|48|85|711|1024|322|1|3|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|347.0000|74.0000|36.0000|59.3333|293.7645|183.4496|71.6400|35.1156|717.2110|30.2189|127.1363|57.6229|100.3066|30.2189|537.3834|327.3525|120.7032|22.7400|41884.0000|19.7906|60.1574|1.6416|112.2362|53.9060|0.0000|0.1562|0.1388|0.0000|1721.5000|347.0000|717.2110|75.0000|0.0000|127.5504|120.6340|118.2219|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.499|Dag_20230314_1m_4x-01_000002.tif|EC8D3591-A88E-41D5-84BE-43D4282A4F90
494|296|182|24|29|850|702|323|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|199.0000|20.0000|13.0000|17.4167|54.8701|51.6222|20.2782|12.8729|342.6262|20.8865|28.3541|15.5490|23.6285|20.8865|100.3738|86.2006|131.7538|14.3931|26219.0000|1.2039|1.0000|1.1644|44.4043|54.0780|0.7099|0.6233|0.8784|0.0000|187.5000|199.0000|342.6262|-85.0000|5.0000|134.7437|133.3920|127.3518|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.666|Dag_20230314_1m_4x-01_000002.tif|8737C726-0157-4C53-979D-DF56A96EBC79
495|322|182|52|79|757|1491|324|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|497.0000|69.0000|39.0000|53.5000|257.3797|164.7034|60.6159|37.6266|1121.3260|37.7851|117.9898|63.1108|89.6357|37.9238|470.8247|293.0601|123.1469|21.7668|61204.0000|10.5431|31.0900|1.6066|107.6816|54.2500|0.0000|0.1144|0.2501|0.0000|1674.5000|500.0000|1129.5719|-85.0000|-15.0000|129.9195|125.1429|116.6479|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.831|Dag_20230314_1m_4x-01_000002.tif|3D0CDFB9-5A1B-4BBE-9FFB-77BFBE12FA6E
496|376|182|30|23|908|875|324|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|204.0000|20.0000|13.0000|17.3056|52.6274|51.1460|19.4773|13.3934|354.6571|21.2500|28.3541|15.5490|23.4252|21.2500|96.2713|85.3296|130.4216|14.4967|26606.0000|1.0804|1.0000|1.1282|33.5000|54.2500|0.7779|0.8969|0.9297|0.0000|186.5000|204.0000|354.6571|0.0000|-90.0000|135.8873|132.6520|124.0392|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.831|Dag_20230314_1m_4x-01_000002.tif|CDB8F8A9-BFFA-49B0-B743-BABC78E55296
497|408|182|26|28|521|798|324|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|200.0000|20.0000|14.0000|17.2778|52.2843|51.1398|18.8745|14.3407|345.0277|20.9596|28.3541|17.3783|23.3744|21.7516|95.6436|85.3182|106.5800|26.6023|21316.0000|1.0310|1.0000|1.1210|130.7955|54.2500|0.8375|0.8690|0.9562|0.0000|192.5000|211.0000|371.5962|-60.0000|40.0000|108.8900|107.5500|103.8100|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.831|Dag_20230314_1m_4x-01_000002.tif|1A415A9F-9147-41D9-807F-3042F0EE8301
498|436|182|28|29|765|797|324|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|225.0000|20.0000|15.0000|18.3611|58.5269|54.2859|18.9914|15.6201|405.7893|22.7303|28.3541|19.2077|25.3561|22.7303|107.0633|91.0734|131.7067|11.8315|29634.0000|1.2115|1.0000|1.1756|32.8980|54.2500|0.7919|0.7307|0.9476|0.0000|216.5000|225.0000|405.7893|-85.0000|45.0000|138.7467|134.4222|123.6622|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.831|Dag_20230314_1m_4x-01_000002.tif|44DAD06B-E312-4B91-B409-DD089C4B87D7
499|466|182|76|74|658|165|325|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|465.0000|74.0000|39.0000|61.5833|304.6762|190.0086|67.5539|42.7439|1033.7176|36.2791|127.1363|63.1108|104.4225|36.3747|557.3441|339.3509|105.9097|26.1553|49248.0000|15.8180|47.6726|1.6424|201.1840|54.4060|0.0000|0.1857|0.1861|0.0000|2026.0000|467.0000|1039.1739|-50.0000|45.0000|112.5247|104.7505|105.6753|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:14.999|Dag_20230314_1m_4x-01_000002.tif|42F65379-6C8E-4065-B28C-49AD60C734E4
500|544|182|49|68|686|501|326|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|562.0000|60.0000|36.0000|46.9444|283.1198|143.9705|57.3325|32.7260|1301.1232|40.7019|101.5262|57.6229|77.6436|40.7454|517.9111|255.1334|122.2331|17.2261|68695.0000|11.3298|33.5638|2.0300|109.9142|54.5780|0.0990|0.3083|0.3290|0.0000|1331.0000|563.0000|1303.9068|-75.0000|25.0000|128.9644|124.6637|114.8630|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:15.164|Dag_20230314_1m_4x-01_000002.tif|22AAB7B4-EBB6-4967-8E3F-A02C8749D9C2
501|595|182|32|32|232|1323|327|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|240.0000|24.0000|20.0000|21.9167|98.9117|65.9741|21.1383|18.8574|442.8544|23.7457|35.6713|28.3541|31.8603|23.8123|180.9391|112.4545|104.7458|35.4392|25139.0000|3.2305|8.0243|1.6090|108.1190|54.7500|0.5127|0.1127|0.7648|0.0000|309.5000|241.0000|445.3402|-75.0000|55.0000|108.1958|106.4042|100.1250|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:15.331|Dag_20230314_1m_4x-01_000002.tif|A25DA8F7-DB0C-44A6-AF55-D9B251ED3B4C
502|629|182|30|35|512|854|328|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|266.0000|25.0000|18.0000|22.4722|90.6690|67.4100|26.2108|17.2434|508.0378|25.4333|37.5007|24.6955|32.8766|25.4333|165.8609|115.0813|127.5038|20.8617|33916.0000|2.4594|5.5461|1.4413|48.5714|54.9060|0.4574|0.2742|0.6881|0.0000|321.0000|266.0000|508.0378|-90.0000|25.0000|130.5075|128.9023|123.6617|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:15.499|Dag_20230314_1m_4x-01_000002.tif|4CAAE001-C2F4-40DF-94FA-D66B37BC730F
503|661|182|28|36|207|287|328|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|334.0000|27.0000|18.0000|22.6111|71.9411|67.4596|25.1953|17.2128|683.1109|29.4918|41.1593|24.6955|33.1307|29.4918|131.6019|115.1720|103.3683|29.3939|34525.0000|1.2331|1.0000|1.1427|81.4516|54.9060|0.7327|0.8567|0.9135|0.0000|324.5000|334.0000|683.1109|80.0000|0.0000|109.0449|105.4401|97.0928|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:15.499|Dag_20230314_1m_4x-01_000002.tif|FDEBF262-4AB0-4844-83A1-9C9B1D69F1FA
504|691|182|37|31|437|1702|330|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|233.0000|31.0000|13.0000|23.4722|77.0122|70.5618|32.3146|10.6711|425.5047|23.2759|48.4764|15.5490|34.7059|23.2759|140.8784|120.8468|126.9742|19.9658|29585.0000|2.0256|4.1209|1.1658|55.0000|55.2500|0.3076|0.3902|0.5123|0.0000|250.5000|233.0000|425.5047|30.0000|-65.0000|129.5536|128.2489|123.4635|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:15.832|Dag_20230314_1m_4x-01_000002.tif|3782895E-A3EF-4C3D-B043-01F4F14A7448
505|730|182|26|81|577|1109|330|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|455.0000|72.0000|16.0000|48.1389|173.1543|148.3596|75.1043|10.5890|1006.4766|35.7978|123.4778|21.0369|79.8286|35.7978|316.7512|263.1623|112.7868|26.3143|51318.0000|5.2438|14.4044|1.2036|109.6306|55.2500|0.0000|0.2465|0.2014|0.0000|688.0000|455.0000|1006.4766|85.0000|0.0000|116.7033|113.9670|108.9363|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:15.832|Dag_20230314_1m_4x-01_000002.tif|F65F185C-31FA-499F-91A2-CFB0F6F12E9B
506|758|182|80|92|918|187|330|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1261.0000|86.0000|69.0000|75.9167|488.7006|235.3189|70.8333|59.6224|3325.1581|65.0671|149.0880|117.9898|130.6425|65.6172|893.9800|422.2370|136.4052|17.0449|172007.0000|14.8479|44.6237|2.1172|49.8634|55.2500|0.0233|0.1234|0.3802|0.0000|4028.0000|1280.0000|3381.6248|-70.0000|10.0000|142.9921|138.4163|129.9381|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:15.832|Dag_20230314_1m_4x-01_000002.tif|06D05B3D-A7DF-48D8-B452-0E2949F9307D
507|840|182|33|59|874|21|330|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|188.0000|54.0000|10.0000|35.4722|126.4680|108.1557|51.8147|6.8609|316.3706|20.0703|90.5503|10.0611|56.6575|20.2204|231.3480|189.6173|133.7394|12.9389|25143.0000|6.6988|18.9923|1.2201|76.3738|55.2500|0.0000|0.3632|0.1771|0.0000|271.5000|190.0000|321.1219|60.0000|-25.0000|140.8989|135.9734|126.5691|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:15.832|Dag_20230314_1m_4x-01_000002.tif|966D708A-A5E8-496E-AE68-0694F1D2D52C
508|875|182|33|55|432|1425|331|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|375.0000|49.0000|23.0000|38.1944|168.1249|116.8801|50.3523|18.7620|791.2381|31.7401|81.4038|33.8421|61.6372|31.7934|307.5509|205.5768|107.8960|28.9971|40461.0000|5.9823|16.7341|1.4960|155.2245|55.4060|0.1129|0.3421|0.3316|0.0000|710.5000|376.0000|793.8958|70.0000|0.0000|109.3920|107.0267|109.0667|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.000|Dag_20230314_1m_4x-01_000002.tif|3C6FC41E-A1E2-453F-9CF6-B4FCBA8E9B80
509|910|182|31|34|690|245|331|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|246.0000|25.0000|19.0000|22.8611|103.1543|68.3429|23.3681|18.0901|457.7958|24.1430|37.5007|26.5249|33.5880|24.1430|188.7002|116.7879|102.7033|34.6903|25265.0000|3.4422|8.6989|1.6158|105.2644|55.4060|0.3959|0.3003|0.7173|0.0000|322.0000|246.0000|457.7958|75.0000|15.0000|107.8862|104.4553|97.2602|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.000|Dag_20230314_1m_4x-01_000002.tif|A836DE02-3381-4B88-A244-E49DBFD9BD9D
510|943|182|29|82|589|780|333|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|556.0000|72.0000|16.0000|48.7222|171.8822|149.6357|70.4513|12.6524|1284.4318|40.4399|123.4778|21.0369|80.8957|40.4399|314.4242|265.4967|114.3004|30.3897|63551.0000|4.2284|11.1946|1.1843|68.9211|55.7500|0.0000|0.4187|0.2763|0.0000|711.5000|556.0000|1284.4318|-90.0000|10.0000|117.1583|115.6313|110.6151|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.333|Dag_20230314_1m_4x-01_000002.tif|B06C374F-DDD8-4AE5-8C92-F416FF957157
511|974|182|24|42|324|660|333|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|196.0000|32.0000|12.0000|23.7778|94.0833|71.4969|37.0514|10.1423|335.4360|20.6662|50.3057|13.7197|35.2648|20.6662|172.1065|122.5575|120.8520|21.1352|23687.0000|3.5938|9.1815|1.4043|109.3750|55.7500|0.2457|0.3628|0.3382|0.0000|272.0000|196.0000|335.4360|-85.0000|5.0000|121.0969|119.5612|123.4235|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.333|Dag_20230314_1m_4x-01_000002.tif|91DBB004-522D-4621-99F4-D92712AA2AD7
512|1000|182|93|79|832|1336|334|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1258.0000|83.0000|68.0000|75.3889|492.1148|233.9187|72.0812|57.1674|3316.2472|64.9798|143.6000|116.1606|129.6770|65.2992|900.2256|419.6755|133.1741|14.9334|167533.0000|15.1866|45.6883|2.1451|48.0121|55.9060|0.0549|0.2328|0.3818|0.0000|4032.0000|1269.0000|3348.9270|0.0000|-70.0000|139.9237|135.2234|126.5747|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.499|Dag_20230314_1m_4x-01_000002.tif|D2AADFAA-FA9F-49D7-BF9F-EBA34B01E441
513|1095|182|82|91|838|1782|335|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1020.0000|83.0000|68.0000|76.6389|587.8133|237.3990|70.4058|58.6581|2614.0591|57.6916|143.6000|116.1606|131.9637|57.9818|1075.2868|426.0422|111.0510|25.5322|113272.0000|26.7211|81.9345|2.5239|164.7000|56.0780|0.0000|0.1544|0.3120|0.0000|4204.0000|1029.0000|2640.4237|-80.0000|-15.0000|116.5343|111.0353|109.0069|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.667|Dag_20230314_1m_4x-01_000002.tif|249205DE-E959-4EB8-A36B-6F6192CCE914
514|0|276|28|34|602|1614|335|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|289.0000|25.0000|17.0000|20.9167|67.8406|62.7783|23.0050|16.4354|566.5739|26.8586|37.5007|22.8663|30.0310|26.8586|124.1008|106.6085|71.6332|41.4883|20702.0000|1.2673|1.0000|1.1641|160.5091|56.0780|0.7471|0.6792|0.9207|0.0000|285.5000|289.0000|566.5739|-85.0000|-5.0000|75.0450|72.4464|68.8131|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.667|Dag_20230314_1m_4x-01_000002.tif|A73D68FC-BE4E-4F66-866B-A8E5906E2F5B
515|30|276|30|24|838|1296|335|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|189.0000|22.0000|12.0000|17.4167|54.0416|51.6911|21.2787|11.5921|318.7450|20.1454|32.0127|13.7197|23.6285|20.1454|98.8584|86.3266|124.4974|21.1439|23530.0000|1.2297|1.0000|1.1452|50.5532|56.0780|0.6569|0.6494|0.8197|0.0000|180.0000|189.0000|318.7450|20.0000|-75.0000|127.8042|126.1640|119.9206|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.667|Dag_20230314_1m_4x-01_000002.tif|8D03DABA-6192-4C6E-9501-26133DD733FF
516|62|276|33|32|359|824|335|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|264.0000|24.0000|17.0000|21.6111|71.3553|64.4740|24.7922|15.5349|502.9847|25.3065|35.6713|22.8663|31.3014|25.3065|130.5303|109.7104|118.8371|23.0076|31373.0000|1.5348|2.4059|1.1898|74.1148|56.0780|0.5524|0.7296|0.7854|0.0000|278.0000|264.0000|502.9847|-60.0000|45.0000|122.4545|120.6705|113.9015|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.667|Dag_20230314_1m_4x-01_000002.tif|BD0EDAFC-EE6F-486F-BF72-17D1BA8869A2
517|97|276|46|57|767|374|335|1|3|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|475.0000|49.0000|33.0000|41.3056|186.9949|126.5688|49.8771|34.8617|1061.0252|36.7551|81.4038|52.1350|67.3284|36.7551|342.0699|223.3004|132.5179|12.2110|62946.0000|5.8581|16.3426|1.5319|44.9810|56.0780|0.2923|0.3298|0.3266|0.0000|1041.0000|475.0000|1061.0252|60.0000|-10.0000|139.7916|135.0042|124.8400|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.667|Dag_20230314_1m_4x-01_000002.tif|AF6552EC-666E-48FC-81FB-194B1772D876
518|145|276|54|53|334|1736|336|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|983.0000|49.0000|37.0000|43.4444|197.2376|132.9909|48.1967|32.7056|2505.8480|56.4849|81.4038|59.4522|71.2411|56.6493|360.8067|235.0485|88.8850|37.5129|87374.0000|3.1334|7.7142|1.5350|133.4012|56.2500|0.2922|0.2060|0.7416|0.0000|1227.5000|988.0000|2520.4542|40.0000|-35.0000|95.2553|90.6043|83.0916|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.833|Dag_20230314_1m_4x-01_000002.tif|36A84AB0-C872-46EE-8242-C5709B20806B
519|201|276|63|82|877|1707|337|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|672.0000|76.0000|38.0000|62.7778|308.1493|193.8821|69.3329|40.5889|1610.0629|45.2769|130.7950|61.2815|106.6075|45.3564|563.6975|346.4367|131.2158|17.6873|88177.0000|11.2112|33.1909|1.6271|62.0342|56.4060|0.0000|0.1432|0.2659|0.0000|2121.5000|674.0000|1615.7267|-75.0000|20.0000|136.2604|132.7961|126.1830|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.998|Dag_20230314_1m_4x-01_000002.tif|1F1020E1-F313-47C1-8B2E-8508339EFCD4
520|266|276|50|68|767|520|337|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|640.0000|62.0000|40.0000|49.8056|246.5929|153.1393|57.8400|39.1796|1519.6547|43.9873|105.1847|64.9402|82.8775|44.0281|451.0924|271.9059|132.2297|14.9332|84627.0000|7.5491|21.6699|1.6590|40.3155|56.4060|0.0879|0.0722|0.3345|0.0000|1484.5000|641.0000|1522.4738|-70.0000|0.0000|139.5891|134.8313|124.3359|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:16.998|Dag_20230314_1m_4x-01_000002.tif|20EEE3A1-6140-4744-96B8-08A2B2CF90E9
521|318|276|48|79|798|1702|338|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|537.0000|70.0000|37.0000|51.7778|294.5929|159.4507|54.6570|35.2459|1231.6982|39.6011|119.8191|59.4522|86.4852|39.6456|538.8988|283.4514|118.7821|21.5420|63786.0000|12.8367|38.3015|1.9012|134.7283|56.5780|0.0000|0.1302|0.3239|0.0000|1449.0000|538.0000|1234.4689|85.0000|-35.0000|121.8194|119.1676|116.8529|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:17.167|Dag_20230314_1m_4x-01_000002.tif|DA0BFC93-BABC-497D-8054-E087819ABA5F
522|368|276|47|36|447|838|338|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|335.0000|40.0000|19.0000|30.8056|134.4680|93.4252|41.6789|14.9405|685.7276|29.5482|64.9402|26.5249|48.1208|29.5482|245.9824|162.6709|99.6806|37.3008|33393.0000|4.2952|11.4061|1.5121|135.9826|56.5780|0.2423|0.4257|0.4352|0.0000|481.5000|335.0000|685.7276|-30.0000|60.0000|102.0239|99.6478|98.9194|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:17.167|Dag_20230314_1m_4x-01_000002.tif|E5722FFB-1F9F-435B-95B5-B02A220B43E8
523|417|276|86|95|858|317|339|1|2|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1177.0000|91.0000|70.0000|80.3056|572.2569|249.1898|87.1686|59.3162|3076.1778|62.5836|158.2344|119.8191|138.6711|62.7639|1046.8296|447.6110|125.3169|18.3700|147498.0000|22.0286|67.1901|2.3387|98.7873|56.7500|0.0000|0.0748|0.2710|0.0000|4409.5000|1183.0000|3093.9248|60.0000|-25.0000|132.3670|127.4749|118.3891|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:17.333|Dag_20230314_1m_4x-01_000002.tif|F800A317-4ABB-4006-BF5B-290F9A43BFA1
524|505|276|81|38|499|299|339|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|294.0000|71.0000|27.0000|50.6389|237.0955|155.9306|71.2179|26.3146|579.3973|27.1608|121.6484|41.1593|84.4019|27.1608|433.7187|277.0121|117.4558|24.6857|34532.0000|15.2156|45.7794|1.5657|129.1659|56.7500|0.0000|0.0655|0.1299|0.0000|1083.0000|294.0000|579.3973|0.0000|80.0000|123.4048|116.9864|116.1259|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:17.333|Dag_20230314_1m_4x-01_000002.tif|1592B62A-0195-4D60-BC04-4221B7D09D19
525|588|276|80|87|826|797|341|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|927.0000|79.0000|68.0000|75.1667|517.9138|233.0924|69.9962|56.8500|2342.6389|54.6145|136.2828|116.1606|129.2705|55.1881|947.4197|418.1641|108.2222|25.5825|100322.0000|22.6117|69.0222|2.2657|164.0462|57.0780|0.0000|0.1029|0.2956|0.0000|3963.5000|944.0000|2392.1091|-80.0000|5.0000|115.7098|109.1122|103.6278|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:17.667|Dag_20230314_1m_4x-01_000002.tif|5FDB0918-E6F9-4F40-9B91-392A9BA6137B
526|670|276|43|77|510|705|341|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|470.0000|68.0000|31.0000|50.2778|278.7351|154.6674|69.6545|26.2330|1047.3632|36.5177|116.1606|48.4764|83.7413|36.5653|509.8900|274.7013|109.7830|27.4289|51598.0000|13.1266|39.2129|1.8562|180.4744|57.0780|0.0000|0.1741|0.2165|0.0000|1332.0000|471.0000|1050.0943|-85.0000|5.0000|115.3894|108.7596|109.5894|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:17.667|Dag_20230314_1m_4x-01_000002.tif|711EAB20-2FA6-486E-A098-398D0550D3D8
527|715|276|71|85|260|1375|343|1|1|0|1.8293|4.5000|0|0.0000|0.0000|0.0000|1254.0000|77.0000|57.0000|69.1667|500.3158|214.1023|69.8300|47.7214|3304.3680|64.8633|132.6242|96.0382|118.2947|65.1252|915.2277|383.4255|126.9482|21.0460|159193.0000|15.7716|47.5268|2.3870|65.6838|57.4060|0.1167|0.2192|0.4496|0.0000|3324.5000|1263.0000|3331.0994|-80.0000|-15.0000|131.6148|128.3820|122.3596|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2023-03-14T15:07:17.999|Dag_20230314_1m_4x-01_000002.tif|9040BCD1-8ECF-48A1-A0A4-63B773F8BD26
