Name,Date,Time,CollageFile,ImageFilename,Id,GroupId,Uuid,SrcImage,SrcX,SrcY,ImageX,ImageY,ImageW,ImageH,Timestamp,ElapsedTime,CalConst,CalImage,AbdArea,AbdDiameter,AbdVolume,AspectRatio,AvgBlue,AvgGreen,AvgRed,BiovolumeCylinder,BiovolumePSpheroid,BiovolumeSphere,Ch1Area,Ch1Peak,Ch1Width,Ch2Area,Ch2Ch1Ratio,Ch2Peak,Ch2Width,Ch3Area,Ch3Peak,Ch3Width,CircleFit,Circularity,CircularityHu,Compactness,ConvexPerimeter,Convexity,EdgeGradient,Elongation,EsdDiameter,EsdVolume,FdDiameter,FeretMaxAngle,FeretMinAngle,FiberCurl,FiberStraightness,FilledArea,FilterScore,GeodesicAspectRatio,GeodesicLength,GeodesicThickness,Intensity,Length,Perimeter,Ppc,RatioBlueGreen,RatioRedBlue,RatioRedGreen,Roughness,ScatterArea,ScatterPeak,SigmaIntensity,SphereComplement,SphereCount,SphereUnknown,SphereVolume,SumIntensity,Symmetry,Transparency,Width,Preprocessing,PreprocessingTrue,LabelPredicted,ProbabilityScore,LabelTrue
Dag_20230314_1m_4x-01,2023-03-14,15:07:15,Dag_20230314_1m_4x-01_000002.tif,,502,,4CAAE001-C2F4-40DF-94FA-D66B37BC730F,328,512,854,629,182,30,35,2023-03-14 15:07:15.499000,54.906,1.8293,1,508.0378,25.4333,8614.058,0.6579,123.6617,128.9023,130.5075,,,13091.395951131652,5682.624209174216,0,0,0,0,0,0,,,,0.4574,0.4066,0.6881,2.4594,115.0813,0.8287,48.5714,5.5461,32.8766,18606.25,25.4333,-90,25,0.8736,0.5337,508.0378,0,0.1803,70.2617,12.6687,127.5038,37.5007,165.8609,1,,,,1.4413,0,0,20.8617,0,0,0,0,33916,0.2742,0.2264,24.6955,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:15,Dag_20230314_1m_4x-01_000002.tif,,503,,FDEBF262-4AB0-4844-83A1-9C9B1D69F1FA,328,207,287,661,182,28,36,2023-03-14 15:07:15.499000,54.906,1.8293,1,683.1109,29.4918,13430.76,0.6832,97.0928,105.4401,109.0449,,,22249.004482198885,7180.052050267209,0,0,0,0,0,0,,,,0.7327,0.811,0.9135,1.2331,115.172,1.0,81.4516,1.0,33.1307,19040.95,29.4918,80,0,0.0,1.251,683.1109,0,1.0,32.9005,32.9005,103.3683,41.1593,131.6019,1,,,,1.1427,0,0,29.3939,0,0,0,0,34525,0.8567,0.1098,24.6955,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:15,Dag_20230314_1m_4x-01_000002.tif,,504,,3782895E-A3EF-4C3D-B043-01F4F14A7448,330,437,1702,691,182,37,31,2023-03-14 15:07:15.832000,55.25,1.8293,1,425.5047,23.2759,6602.682,0.3302,123.4635,128.2489,129.5536,,,35875.403996629364,10771.641627192508,0,0,0,0,0,0,,,,0.3076,0.4937,0.5123,2.0256,120.8468,0.9301,55.0,4.1209,34.7059,21888.1,23.2759,30,-65,0.1693,0.8552,425.5047,0,0.2427,56.6841,13.7551,126.9742,48.4764,140.8784,1,,,,1.1658,0,0,19.9658,0,0,0,0,29585,0.3902,0.3293,15.549,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:15,Dag_20230314_1m_4x-01_000002.tif,,505,,F65F185C-31FA-499F-91A2-CFB0F6F12E9B,330,577,1109,730,182,26,81,2023-03-14 15:07:15.832000,55.25,1.8293,1,1006.4766,35.7978,24019.8,0.141,108.9363,113.967,116.7033,,,23749.716132580146,10686.291686003715,0,0,0,0,0,0,,,,0.0,0.1907,0.2014,5.2438,263.1623,0.6613,109.6306,14.4044,79.8286,266363.4,35.7978,85,0,0.1994,0.8338,1006.4766,0,0.0694,148.0944,10.2812,112.7868,123.4778,316.7512,1,,,,1.2036,0,0,26.3143,0,0,0,0,51318,0.2465,0.5516,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:15,Dag_20230314_1m_4x-01_000002.tif,,506,,06D05B3D-A7DF-48D8-B452-0E2949F9307D,330,918,187,758,182,80,92,2023-03-14 15:07:15.832000,55.25,1.8293,1,3325.1581,65.0671,144238.8,0.8417,129.9381,138.4163,142.9921,,,56897.9704408973,29354.60726556603,0,0,0,0,0,0,,,,0.0233,0.0673,0.3802,14.8479,422.237,0.3178,49.8634,44.6237,130.6425,1167487.0,65.6172,-70,10,1.9324,0.341,3381.6248,0,0.0224,437.1927,9.7973,136.4052,149.088,893.98,1,,,,2.1172,0,0,17.0449,0,0,0,0,172007,0.1234,0.5019,117.9898,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:15,Dag_20230314_1m_4x-01_000002.tif,,507,,966D708A-A5E8-496E-AE68-0694F1D2D52C,330,874,21,840,182,33,59,2023-03-14 15:07:15.832000,55.25,1.8293,1,316.3706,20.0703,4233.095,0.1324,126.5691,135.9734,140.8989,,,11052.833955073225,5937.410685756146,0,0,0,0,0,0,,,,0.0,0.1493,0.1771,6.6988,189.6173,0.6998,76.3738,18.9923,56.6575,95229.29,20.2204,60,-25,0.2136,0.824,321.1219,0,0.0527,109.8881,5.7859,133.7394,90.5503,231.348,1,,,,1.2201,0,0,12.9389,0,0,0,0,25143,0.3632,0.6458,10.0611,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,508,,3C6FC41E-A1E2-453F-9CF6-B4FCBA8E9B80,331,432,1425,875,182,33,55,2023-03-14 15:07:16,55.406,1.8293,1,791.2381,31.7401,16742.67,0.3726,109.0667,107.0267,109.392,,,15850.043356531629,8588.63470360333,0,0,0,0,0,0,,,,0.1129,0.1672,0.3316,5.9823,205.5768,0.5292,155.2245,16.7341,61.6372,122610.7,31.7934,70,0,0.7825,0.561,793.8958,0,0.0598,145.1043,8.6712,107.896,81.4038,307.5509,1,,,,1.496,0,0,28.9971,0,0,0,0,40461,0.3421,0.485,33.8421,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,509,,A836DE02-3381-4B88-A244-E49DBFD9BD9D,331,690,245,910,182,31,34,2023-03-14 15:07:16,55.406,1.8293,1,457.7958,24.143,7368.37,0.7741,97.2602,104.4553,107.8862,,,21860.05034023744,7692.404442675372,0,0,0,0,0,0,,,,0.3959,0.2905,0.7173,3.4422,116.7879,0.764,105.2644,8.6989,33.588,19840.39,24.143,75,15,1.2566,0.4432,457.7958,0,0.115,84.6222,9.7279,102.7033,37.5007,188.7002,1,,,,1.6158,0,0,34.6903,0,0,0,0,25265,0.3003,0.2812,26.5249,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,510,,B06C374F-DDD8-4AE5-8C92-F416FF957157,333,589,780,943,182,29,82,2023-03-14 15:07:16.333000,55.75,1.8293,1,1284.4318,40.4399,34628.24,0.1796,110.6151,115.6313,117.1583,,,23524.371571225223,10446.247582908134,0,0,0,0,0,0,,,,0.0,0.2365,0.2763,4.2284,265.4967,0.7814,68.9211,11.1946,80.8957,277188.4,40.4399,-90,10,0.1688,0.8556,1284.4318,0,0.0893,144.3202,12.8919,114.3004,123.4778,314.4242,1,,,,1.1843,0,0,30.3897,0,0,0,0,63551,0.4187,0.5001,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,511,,91DBB004-522D-4621-99F4-D92712AA2AD7,333,324,660,974,182,24,42,2023-03-14 15:07:16.333000,55.75,1.8293,1,335.436,20.6662,4621.451,0.2737,123.4235,119.5612,121.0969,,,18548.620092109748,7799.10066440966,0,0,0,0,0,0,,,,0.2457,0.2783,0.3382,3.5938,122.5575,0.7206,109.375,9.1815,35.2648,22962.77,20.6662,-85,5,0.5426,0.6483,335.436,0,0.1089,77.6013,8.452,120.852,50.3057,172.1065,2,,,,1.4043,0,0,21.1352,0,0,0,0,23687,0.3628,0.414,13.7197,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,512,,D2AADFAA-FA9F-49D7-BF9F-EBA34B01E441,334,832,1336,1000,182,93,79,2023-03-14 15:07:16.499000,55.906,1.8293,1,3316.2472,64.9798,143659.4,0.7931,126.5747,135.2234,139.9237,,,117657.90852191973,39257.30020551117,0,0,0,0,0,0,,,,0.0549,0.0658,0.3818,15.1866,419.6755,0.3147,48.0121,45.6883,129.677,1141794.0,65.2992,0,-70,2.0674,0.326,3348.927,0,0.0219,440.472,9.6408,133.1741,143.6,900.2256,2,,,,2.1451,0,0,14.9334,0,0,0,0,167533,0.2328,0.4989,116.1606,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,513,,249205DE-E959-4EB8-A36B-6F6192CCE914,335,838,1782,1095,182,82,91,2023-03-14 15:07:16.667000,56.078,1.8293,1,2614.0591,57.6916,100539.5,0.8331,109.0069,111.0353,116.5343,,,51053.09249875958,27492.20110199747,0,0,0,0,0,0,,,,0.0,0.0374,0.312,26.7211,426.0422,0.2448,164.7,81.9345,131.9637,1203266.0,57.9818,-80,-15,2.6989,0.2704,2640.4237,0,0.0122,531.1607,6.4828,111.051,143.6,1075.2868,1,,,,2.5239,0,0,25.5322,0,0,0,0,113272,0.1544,0.5628,116.1606,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,514,,A73D68FC-BE4E-4F66-866B-A8E5906E2F5B,335,602,1614,0,276,28,34,2023-03-14 15:07:16.667000,56.078,1.8293,1,566.5739,26.8586,10144.92,0.7144,68.8131,72.4464,75.045,,,15553.436752719708,5656.663192214289,0,0,0,0,0,0,,,,0.7471,0.7891,0.9207,1.2673,106.6085,1.0,160.5091,1.0,30.031,14181.05,26.8586,-85,-5,0.0,1.2087,566.5739,0,1.0,31.0252,31.0252,71.6332,37.5007,124.1008,1,,,,1.1641,0,0,41.4883,0,0,0,0,20702,0.6792,0.1056,22.8663,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,515,,8D03DABA-6192-4C6E-9501-26133DD733FF,335,838,1296,30,276,30,24,2023-03-14 15:07:16.667000,56.078,1.8293,1,318.745,20.1454,4280.838,0.5448,119.9206,126.164,127.8042,,,23451.924966836486,7159.736706982101,0,0,0,0,0,0,,,,0.6569,0.8132,0.8197,1.2297,86.3266,1.0,50.5532,1.0,23.6285,6907.244,20.1454,20,-75,0.0,1.2953,318.745,0,1.0,24.7146,24.7146,124.4974,32.0127,98.8584,1,,,,1.1452,0,0,21.1439,0,0,0,0,23530,0.6494,0.1474,13.7197,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,516,,BD0EDAFC-EE6F-486F-BF72-17D1BA8869A2,335,359,824,62,276,33,32,2023-03-14 15:07:16.667000,56.078,1.8293,1,502.9847,25.3065,8485.861,0.6266,113.9015,120.6705,122.4545,,,31364.599958167666,8802.23175190243,0,0,0,0,0,0,,,,0.5524,0.6516,0.7854,1.5348,109.7104,0.9496,74.1148,2.4059,31.3014,16057.87,25.3065,-60,45,0.2924,0.7737,502.9847,0,0.4156,46.103,19.1622,118.8371,35.6713,130.5303,1,,,,1.1898,0,0,23.0076,0,0,0,0,31373,0.7296,0.1915,22.8663,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,517,,AF6552EC-666E-48FC-81FB-194B1772D876,335,767,374,97,276,46,57,2023-03-14 15:07:16.667000,56.078,1.8293,1,1061.0252,36.7551,25998.74,0.699,124.84,135.0042,139.7916,,,34178.45213836272,14816.765852429764,0,0,0,0,0,0,,,,0.2923,0.1707,0.3266,5.8581,223.3004,0.4563,44.981,16.3426,67.3284,159806.2,36.7551,60,-10,0.9799,0.5051,1061.0252,0,0.0612,161.1728,9.8622,132.5179,81.4038,342.0699,3,,,,1.5319,0,0,12.211,0,0,0,0,62946,0.3298,0.4541,52.135,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,518,,36A84AB0-C872-46EE-8242-C5709B20806B,336,334,1736,145,276,54,53,2023-03-14 15:07:16.833000,56.25,1.8293,1,2505.848,56.4849,94361.73,0.6786,83.0916,90.6043,95.2553,,,28196.210247548563,12119.76384462875,0,0,0,0,0,0,,,,0.2922,0.3191,0.7416,3.1334,235.0485,0.8049,133.4012,7.7142,71.2411,189317.2,56.6493,40,-35,0.9618,0.5097,2520.4542,0,0.1296,159.701,20.7023,88.885,81.4038,360.8067,1,,,,1.535,0,0,37.5129,0,0,0,0,87374,0.206,0.2071,59.4522,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,519,,1F1020E1-F313-47C1-8B2E-8508339EFCD4,337,877,1707,201,276,63,82,2023-03-14 15:07:16.998000,56.406,1.8293,1,1610.0629,45.2769,48599.08,0.5854,126.183,132.7961,136.2604,,,28573.909410284665,16258.847081635939,0,0,0,0,0,0,,,,0.0,0.0892,0.2659,11.2112,346.4367,0.3177,62.0342,33.1909,106.6075,634398.8,45.3564,-75,20,1.0919,0.478,1615.7267,0,0.0301,273.6054,8.2434,131.2158,130.795,563.6975,1,,,,1.6271,0,0,17.6873,0,0,0,0,88177,0.1432,0.5753,61.2815,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:16,Dag_20230314_1m_4x-01_000002.tif,,520,,20EEE3A1-6140-4744-96B8-08A2B2CF90E9,337,767,520,266,276,50,68,2023-03-14 15:07:16.998000,56.406,1.8293,1,1519.6547,43.9873,44563.69,0.6774,124.3359,134.8313,139.5891,,,38188.553291128104,17489.000997954976,0,0,0,0,0,0,,,,0.0879,0.1325,0.3345,7.5491,271.9059,0.4318,40.3155,21.6699,82.8775,298062.8,44.0281,-70,0,1.0497,0.4879,1522.4738,0,0.0461,215.5971,9.9491,132.2297,105.1847,451.0924,2,,,,1.659,0,0,14.9332,0,0,0,0,84627,0.0722,0.4692,64.9402,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:17,Dag_20230314_1m_4x-01_000002.tif,,521,,DA0BFC93-BABC-497D-8054-E087819ABA5F,338,798,1702,318,276,48,79,2023-03-14 15:07:17.167000,56.578,1.8293,1,1231.6982,39.6011,32517.73,0.6449,116.8529,119.1676,121.8194,,,26873.304895878216,13894.808227450327,0,0,0,0,0,0,,,,0.0,0.0779,0.3239,12.8367,283.4514,0.3713,134.7283,38.3015,86.4852,338707.3,39.6456,85,-35,1.1916,0.4563,1234.4689,0,0.0261,262.5935,6.856,118.7821,119.8191,538.8988,1,,,,1.9012,0,0,21.542,0,0,0,0,63786,0.1302,0.5421,59.4522,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:17,Dag_20230314_1m_4x-01_000002.tif,,522,,E5722FFB-1F9F-435B-95B5-B02A220B43E8,338,447,838,368,276,47,36,2023-03-14 15:07:17.167000,56.578,1.8293,1,685.7276,29.5482,13508.0,0.3585,98.9194,99.6478,102.0239,,,14784.783016791771,6764.923919724194,0,0,0,0,0,0,,,,0.2423,0.2328,0.4352,4.2952,162.6709,0.6957,135.9826,11.4061,48.1208,58343.95,29.5482,-30,60,0.7413,0.5743,685.7276,0,0.0877,113.0774,9.9138,99.6806,64.9402,245.9824,2,,,,1.5121,0,0,37.3008,0,0,0,0,33393,0.4257,0.386,26.5249,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:17,Dag_20230314_1m_4x-01_000002.tif,,523,,F800A317-4ABB-4006-BF5B-290F9A43BFA1,339,858,317,417,276,86,95,2023-03-14 15:07:17.333000,56.75,1.8293,1,3076.1778,62.5836,128345.6,0.6805,118.3891,127.4749,132.367,,,60413.045817496735,30734.54794122987,0,0,0,0,0,0,,,,0.0,0.0454,0.271,22.0286,447.611,0.2683,98.7873,67.1901,138.6711,1396229.0,62.7639,60,-25,2.2593,0.3068,3093.9248,0,0.0149,515.739,7.6758,125.3169,158.2344,1046.8296,2,,,,2.3387,0,0,18.37,0,0,0,0,147498,0.0748,0.5487,119.8191,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:17,Dag_20230314_1m_4x-01_000002.tif,,524,,1592B62A-0195-4D60-BC04-4221B7D09D19,339,499,299,505,276,81,38,2023-03-14 15:07:17.333000,56.75,1.8293,1,579.3973,27.1608,10491.28,0.3695,116.1259,116.9864,123.4048,,,10575.203418508805,8132.020985019334,0,0,0,0,0,0,,,,0.0,0.0657,0.1299,15.2156,277.0121,0.2715,129.1659,45.7794,84.4019,314814.6,27.1608,0,80,0.7446,0.5732,579.3973,0,0.0218,212.2236,4.6358,117.4558,121.6484,433.7187,1,,,,1.5657,0,0,24.6857,0,0,0,0,34532,0.0655,0.6782,41.1593,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:17,Dag_20230314_1m_4x-01_000002.tif,,525,,5FDB0918-E6F9-4F40-9B91-392A9BA6137B,341,826,797,588,276,80,87,2023-03-14 15:07:17.667000,57.078,1.8293,1,2342.6389,54.6145,85294.66,0.8122,103.6278,109.1122,115.7098,,,44877.43174974907,24366.818841822922,0,0,0,0,0,0,,,,0.0,0.0442,0.2956,22.6117,418.1641,0.2382,164.0462,69.0222,129.2705,1131090.0,55.1881,-80,5,2.4263,0.2919,2392.1091,0,0.0145,466.9447,6.7651,108.2222,136.2828,947.4197,1,,,,2.2657,0,0,25.5825,0,0,0,0,100322,0.1029,0.5775,116.1606,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:17,Dag_20230314_1m_4x-01_000002.tif,,526,,711EAB20-2FA6-486E-A098-398D0550D3D8,341,510,705,670,276,43,77,2023-03-14 15:07:17.667000,57.078,1.8293,1,1047.3632,36.5177,25498.22,0.3766,109.5894,108.7596,115.3894,,,25429.228989467723,14391.864566299002,0,0,0,0,0,0,,,,0.0,0.0762,0.2165,13.1266,274.7013,0.3536,180.4744,39.2129,83.7413,307480.5,36.5653,-85,5,1.1402,0.4672,1050.0943,0,0.0255,248.6052,6.3399,109.783,116.1606,509.89,1,,,,1.8562,0,0,27.4289,0,0,0,0,51598,0.1741,0.5639,48.4764,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:17,Dag_20230314_1m_4x-01_000002.tif,,527,,9040BCD1-8ECF-48A1-A0A4-63B773F8BD26,343,260,1375,715,276,71,85,2023-03-14 15:07:17.999000,57.406,1.8293,1,3304.368,64.8633,142888.2,0.6834,122.3596,128.382,131.6148,,,61758.030667093146,28795.76116423109,0,0,0,0,0,0,,,,0.1167,0.0634,0.4496,15.7716,383.4255,0.3799,65.6838,47.5268,118.2947,866752.0,65.1252,-80,-15,2.3793,0.2959,3331.0994,0,0.021,448.1837,9.4301,126.9482,132.6242,915.2277,1,,,,2.387,0,0,21.046,0,0,0,0,159193,0.2192,0.4517,96.0382,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:17,Dag_20230314_1m_4x-01_000002.tif,,528,,C15538A5-F782-4211-9295-609E43E886AD,343,600,1236,788,276,30,38,2023-03-14 15:07:17.999000,57.406,1.8293,1,804.5355,32.0057,17166.49,0.6952,75.8789,82.9184,88.0158,,,11143.280090746459,5054.48364417099,0,0,0,0,0,0,,,,0.628,0.5395,0.8519,1.8537,132.6444,0.9026,149.125,3.5411,38.212,29214.57,32.0057,-80,0,0.4972,0.6679,804.5355,0,0.2824,67.1032,18.95,81.3763,44.8178,172.1065,1,,,,1.2975,0,0,37.3638,0,0,0,0,30923,0.4882,0.1624,28.3541,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:18,Dag_20230314_1m_4x-01_000002.tif,,529,,2ABC986A-E9E2-460C-999C-92FC81851C09,345,497,539,820,276,37,32,2023-03-14 15:07:18.333000,57.75,1.8293,1,855.2672,32.9994,18815.53,0.7541,95.9223,106.6992,112.208,,,8467.80035025215,5403.898978859126,0,0,0,0,0,0,,,,0.747,0.7678,0.9281,1.3024,127.1878,0.9963,146.971,1.352,36.6368,25748.49,33.1026,0,-70,0.0348,0.9663,860.6254,0,0.7397,42.5932,31.5046,104.1028,41.1593,148.1956,1,,,,1.1652,0,0,30.4663,0,0,0,0,41537,0.6883,0.0993,30.1835,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:18,Dag_20230314_1m_4x-01_000002.tif,,530,,451B20DC-C437-46AE-A10D-A617F4CE79D7,346,326,1142,859,276,27,26,2023-03-14 15:07:18.503000,57.922,1.8293,1,364.3232,21.5377,5231.113,0.9181,104.7981,110.375,112.9856,,,7932.7729257182455,3395.824302771339,0,0,0,0,0,0,,,,0.9274,0.9562,0.9956,1.0458,82.8843,1.0,86.8636,1.0,22.4597,5932.158,21.5377,-20,45,0.0,1.0328,364.3232,0,1.0,23.9109,23.9109,109.024,24.6955,95.6436,1,,,,1.1539,0,0,26.7514,0,0,0,0,22677,0.8982,0.0411,19.2077,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:18,Dag_20230314_1m_4x-01_000002.tif,,531,,3AEE40E2-EC10-40FE-AF8A-365912003FA0,347,367,1823,888,276,26,26,2023-03-14 15:07:18.667000,58.078,1.8293,1,335.436,20.6662,4621.451,0.9969,111.8622,115.3776,118.5714,,,8411.576656704221,3518.239155046593,0,0,0,0,0,0,,,,0.9365,0.9397,0.9984,1.0641,80.7364,1.0,156.7955,1.0,22.2057,5733.109,20.8132,5,0,0.0291,0.9717,340.2271,0,1.0,23.532,23.532,114.6684,22.8663,94.1282,1,,,,1.1659,0,0,22.2384,0,0,0,0,22475,0.8855,0.0693,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:18,Dag_20230314_1m_4x-01_000002.tif,,532,,4127C71F-EBE6-4A42-9399-E7811165B5BB,347,268,1521,916,276,32,42,2023-03-14 15:07:18.667000,58.078,1.8293,1,410.7066,22.8676,6261.253,0.391,124.7974,129.0,131.9031,,,10329.617065224236,6502.726145910072,0,0,0,0,0,0,,,,0.302,0.1955,0.3697,5.1146,134.1959,0.6298,65.0882,13.9966,38.9743,30997.88,22.936,-80,20,0.9821,0.5045,413.1681,0,0.0714,103.3387,7.3831,128.0705,52.135,221.4438,2,,,,1.6502,0,0,20.1985,0,0,0,0,29072,0.3859,0.4133,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:18,Dag_20230314_1m_4x-01_000002.tif,,533,,0D604792-79B9-46BE-9853-6E06B6D3104D,349,703,714,950,276,26,26,2023-03-14 15:07:18.999000,58.406,1.8293,1,335.436,20.6662,4621.451,0.9769,82.9031,93.3112,98.5459,,,7371.212994314943,3390.4033158385014,0,0,0,0,0,0,,,,0.9459,0.9741,0.9997,1.0266,79.6866,1.0,143.4286,1.0,21.4943,5199.565,20.6662,-85,0,0.0057,0.9943,335.436,0,1.0,22.9963,22.9963,90.8214,22.8663,91.985,1,,,,1.1543,0,0,29.8009,0,0,0,0,17801,0.898,0.0385,21.0369,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:18,Dag_20230314_1m_4x-01_000002.tif,,534,,0DF68915-861C-41F9-B4CC-7CCF3861A2FB,349,834,121,978,276,30,36,2023-03-14 15:07:18.999000,58.406,1.8293,1,437.8882,23.6122,6893.007,0.7201,128.3445,133.2017,138.9034,,,11300.950282703534,6790.161093299263,0,0,0,0,0,0,,,,0.4327,0.1896,0.6657,5.2745,118.2107,0.7422,72.3853,14.5014,33.7404,20111.76,24.3398,-85,-15,1.6707,0.3744,465.2899,0,0.069,109.9231,7.5802,132.416,41.1593,235.0066,1,,,,1.988,0,0,17.2566,0,0,0,0,31515,0.1207,0.3002,24.6955,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:19,Dag_20230314_1m_4x-01_000002.tif,,535,,E2280351-126F-434E-A620-312FD94F0C26,350,313,624,1010,276,85,85,2023-03-14 15:07:19.167000,58.578,1.8293,1,2485.4085,56.2541,93209.56,0.9285,110.9303,107.9375,114.04,,,48562.41994516583,26671.69581960864,0,0,0,0,0,0,,,,0.0,0.0365,0.3052,27.3907,416.6497,0.2427,177.2916,84.0387,129.0673,1125763.0,56.3201,45,-50,2.9005,0.2564,2491.2473,0,0.0119,524.4377,6.2404,109.5225,134.4536,1061.3563,1,,,,2.5474,0,0,25.6667,0,0,0,0,106894,0.166,0.5641,119.8191,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:19,Dag_20230314_1m_4x-01_000002.tif,,536,,7553C044-0688-49FE-A16E-B8D7A393E550,351,775,887,1097,276,52,84,2023-03-14 15:07:19.333000,58.75,1.8293,1,1530.9333,44.1503,45060.73,0.517,121.3944,130.5062,135.1817,,,36443.59419600598,17900.795118013833,0,0,0,0,0,0,,,,0.0276,0.1152,0.3061,8.6772,311.1137,0.3674,36.839,25.2206,95.3777,454295.8,44.1503,-90,20,0.8337,0.5453,1530.9333,0,0.0397,233.1338,9.2438,128.323,127.1363,484.7553,1,,,,1.5581,0,0,15.5225,0,0,0,0,82640,0.1553,0.5371,63.1108,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:19,Dag_20230314_1m_4x-01_000002.tif,,537,,755B8AA9-A71E-414D-8F5B-3B36361C247C,351,974,814,1151,276,29,33,2023-03-14 15:07:19.333000,58.75,1.8293,1,625.8299,28.2282,11777.37,0.7637,131.0417,142.4679,146.8878,,,51762.230013887456,13204.501949362522,0,0,0,0,0,0,,,,0.7575,0.7039,0.9267,1.4206,113.6553,1.0,21.9851,1.95,32.6733,18263.28,28.7503,-80,0,0.283,0.7794,649.1956,0,0.5128,45.7672,23.4704,139.5288,35.6713,138.4752,1,,,,1.2184,0,0,10.4163,0,0,0,0,43533,0.6577,0.136,26.5249,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:19,Dag_20230314_1m_4x-01_000002.tif,,538,,3A0B1BEB-3984-4DEC-AA41-6DA48E72ACE9,351,476,565,0,373,34,27,2023-03-14 15:07:19.333000,58.75,1.8293,1,528.311,25.9358,9134.783,0.5993,81.8175,86.2226,90.5693,,,13998.21130059119,5542.647451767686,0,0,0,0,0,0,,,,0.645,0.7088,0.849,1.4109,106.777,0.9751,140.5082,1.9084,30.2343,14470.94,25.9358,-15,-90,0.1155,0.8965,528.311,0,0.524,41.8303,21.9195,85.3869,37.5007,127.4994,1,,,,1.1941,0,0,32.3809,0,0,0,0,23396,0.5367,0.1422,22.8663,object,,,,
Dag_20230314_1m_4x-01,2023-03-14,15:07:19,Dag_20230314_1m_4x-01_000002.tif,,539,,602DAE81-7E48-497F-B195-F813F0792CA2,352,469,220,36,373,33,30,2023-03-14 15:07:19.501000,58.922,1.8293,1,342.6262,20.8865,4770.838,0.3123,97.1407,99.6633,102.5528,,,28820.43791105207,8830.426860589343,0,0,0,0,0,0,,,,0.4127,0.6025,0.5232,1.6598,104.8935,0.9851,155.0,2.8656,29.7261,13753.51,20.8865,-40,45,0.0162,0.9841,342.6262,0,0.349,43.6833,15.2443,99.2161,42.9885,117.8552,1,,,,1.1236,0,0,28.2752,0,0,0,0,19744,0.554,0.2974,10.0611,object,,,,
